,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandep,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
669,50.345888,52.692112,121.807,0.069,-0.069,-92.923,0.055,-0.055,2458808.52242,,,,,,4.149,54500.0,21.0557,1.45218,-1.45218,4503.5,105.7,-105.7,4.42,0.09,-0.09,0.86,0.06,-0.06
670,8.989872,65.026035,114.792,0.047,-0.047,-33.288,0.05,-0.05,2458765.47569,0.00137,-0.00137,1.35932,6e-05,-6e-05,2.831,2840.0,10.3751,2.44543,-2.44543,5421.0,130.6,-130.6,4.46,0.08,-0.08,0.94,0.05,-0.05
671,43.61065,52.07103,-3.594,0.072,-0.072,-4.127,0.069,-0.069,2458791.98363,0.00513,-0.00513,1.71614,0.00072,-0.00072,2.038,681.449,14.1349,0.928386,-0.928386,5511.5,96.2,-96.2,3.28,0.09,-0.09,4.92,0.17,-0.17
672,73.70144,-76.680606,11.712,0.035,-0.035,-18.922,0.05,-0.05,2458543.338324,6.2e-05,-6.2e-05,2.0845434,3e-07,-3e-07,2.017038,12504.825019,13.4432705,0.7049504,-0.7049504,5638.0,133.9,-133.9,4.35,0.08,-0.08,1.10646,0.0579346,-0.0579346
673,53.196298,51.884502,1.126,0.083,-0.083,-14.844,0.068,-0.068,2458790.81038,0.01327,-0.01327,1.74626,0.00163,-0.00163,3.88,1110.0,5.62786,0.44852,-0.44852,8348.0,154.7,-154.7,4.24,0.07,-0.07,1.8,0.06,-0.06
674,53.098973,50.49904,-0.061,0.088,-0.088,2.251,0.077,-0.077,2458791.56106,0.00558,-0.00558,1.2427,0.00049,-0.00049,1.563,663.745,6.05271,0.461873,-0.461873,5624.8,119.0,-119.0,3.92,0.1,-0.1,2.14,0.09,-0.09
675,31.902189,45.500156,-3.046,0.084,-0.084,-3.82,0.091,-0.091,2458794.15217,0.00354,-0.00354,8.66698,0.00261,-0.00261,6.104,9854.3,27.4804,9.09318,-9.09318,6322.2,217.0,-217.0,3.77,0.09,-0.09,2.52,0.17,-0.17
676,42.436612,71.753088,90.982,0.064,-0.064,-33.197,0.062,-0.062,2460463.952965,0.000847,-0.000847,21.216464,3.24e-05,-3.24e-05,3.045,6499.0,13.1431,0.688533,-0.688533,5925.0,89.5,-89.5,4.1,0.08,-0.08,1.55,0.08,-0.08
677,14.640115,50.936428,84.427,0.079,-0.079,51.422,0.065,-0.065,2458804.60057,,,,,,9.597,7440.0,11.3282,0.565644,-0.565644,5791.0,150.2,-150.2,4.29,0.08,-0.08,1.21,0.06,-0.06
678,51.988839,54.865617,22.779,0.072,-0.072,-16.16,0.074,-0.074,2459935.126364,0.002182,-0.002182,2.4611008,6.3e-06,-6.3e-06,3.13,1795.0,12.3334,3.87047,-3.87047,5429.5,28.3,-28.3,4.01,0.1,-0.1,1.63,0.09,-0.09
679,23.466893,45.010329,18.596,0.094,-0.094,1.104,0.09,-0.09,2459883.106456,0.002801,-0.002801,0.783879,0.0001498,-0.0001498,1.4870966,274.5156373,9.6813253,7.4107375,-7.4107375,4975.0,122.0,-122.0,,,,5.3874698,,
680,19.278636,57.514232,63.025,0.038,-0.038,-25.533,0.045,-0.045,2458791.36882,0.00096,-0.00096,0.99837,7e-05,-7e-05,1.632,2730.0,5.29489,0.268196,-0.268196,6082.0,141.4,-141.4,4.39,0.08,-0.08,1.13,0.05,-0.05
681,34.376965,56.42149,2.649,0.07,-0.07,-5.512,0.079,-0.079,2458791.58678,0.00162,-0.00162,1.97741,0.00024,-0.00024,6.549,5470.0,17.5768,0.859208,-0.859208,6742.0,156.0,-156.0,3.95,0.09,-0.09,2.11,0.09,-0.09
682,27.738026,48.352316,5.02,0.119,-0.119,-6.988,0.174,-0.174,2458794.28172,0.00084,-0.00084,9.07768,0.00056,-0.00056,2.78,19171.9,,,,8393.7,405.5,-405.5,4.01,0.08,-0.08,,,
683,333.578718,-55.378981,-8.312,0.043,-0.043,4.153,0.053,-0.053,2458326.37811,0.00219,-0.00219,2.51266,0.00045,-0.00045,2.411,2790.01,13.3617,0.731867,-0.731867,5988.0,137.8,-137.8,4.08,0.16,-0.16,2.3,0.1,-0.1
684,28.282572,52.053921,26.511,0.106,-0.106,6.165,0.075,-0.075,2460633.665722,0.000382,-0.000382,4.7947749,2.3e-06,-2.3e-06,4.799,6864.0,18.3428,0.821281,-0.821281,6333.0,152.2,-152.2,3.86,0.08,-0.08,2.18,0.1,-0.1
685,28.16355,55.185971,44.517,0.084,-0.084,-14.626,0.09,-0.09,2458810.30671,,,,,,4.23,8410.0,18.6201,5.67282,-5.67282,5865.0,139.6,-139.6,4.49,0.08,-0.08,0.97,0.05,-0.05
686,34.69789,64.356382,-4.588,0.033,-0.033,-2.918,0.051,-0.051,2460649.11744,0.000761,-0.000761,1.8932775,1.4e-06,-1.4e-06,3.118,3415.0,21.043,4.43507,-4.43507,6904.3,96.1,-96.1,4.05,0.08,-0.08,2.04,0.07,-0.07
687,4.249336,58.679253,0.654,0.038,-0.038,-2.856,0.036,-0.036,2458765.82123,0.00642,-0.00642,3.77188,0.00076,-0.00076,2.923,450.0,10.0329,0.616291,-0.616291,10097.0,249.5,-249.5,3.52,0.07,-0.07,4.62,0.16,-0.16
688,6.519425,63.319412,-13.0,0.041,-0.041,-0.308,0.038,-0.038,2460633.085787,0.003907,-0.003907,0.88654,0.00019,-0.00019,1.679,870.0,24.9348,7.63992,-7.63992,6919.0,178.4,-178.4,3.36,0.09,-0.09,4.27,0.17,-0.17
689,6.308908,62.543115,-4.209,0.044,-0.044,-3.54,0.04,-0.04,2458764.8746,0.0042,-0.0042,1.83641,0.00032,-0.00032,2.222,470.0,10.6176,,,9542.0,123.0,-123.0,,,,5.03,,
690,11.234154,58.712058,1.262,0.042,-0.042,-4.767,0.042,-0.042,2458765.67889,0.01083,-0.01083,1.80794,0.00062,-0.00062,2.17,540.0,20.9267,,,4628.0,122.0,-122.0,,,,8.61,,
691,48.423422,61.907831,14.079,0.048,-0.048,-12.14,0.06,-0.06,2459924.681114,0.004376,-0.004376,12.5343031,7.81e-05,-7.81e-05,4.572,1517.0,8.71775,0.52282,-0.52282,7275.0,123.0,-123.0,3.91,0.08,-0.08,2.51,0.09,-0.09
692,39.891102,62.433306,-3.244,0.037,-0.037,-1.135,0.05,-0.05,2459932.266567,0.00175,-0.00175,3.581083,1e-05,-1e-05,3.454,760.0,17.1017,,,9503.0,123.0,-123.0,,,,5.96,,
693,14.119486,65.679038,-0.493,0.127,-0.127,11.141,0.124,-0.124,2458942.422274,0.002646,-0.002646,35.4028219,0.0013918,-0.0013918,4.221,12666.0,21.7639,2.59877,-2.59877,7455.0,409.9,-409.9,4.17,0.1,-0.1,1.78,0.08,-0.08
694,51.782268,-78.549831,11.616,0.057,-0.057,1.959,0.043,-0.043,2459382.232709,0.000428,-0.000428,3.7628372,3.2e-06,-3.2e-06,3.956,11360.0,17.3305867,0.7854587,-0.7854587,6979.2,136.5,-136.5,4.22,0.09,-0.09,1.58746,0.0717136,-0.0717136
695,26.299423,54.56844,0.568,0.142,-0.142,-3.837,0.118,-0.118,2458793.51014,0.00691,-0.00691,3.10315,0.00208,-0.00208,3.535,1760.07,,,,9050.3,228.4,-228.4,3.96,0.08,-0.08,,,
696,48.753158,60.238195,26.702,0.049,-0.049,-8.408,0.065,-0.065,2458807.93693,,,,,,8.06,3010.0,10.4319,0.612529,-0.612529,7519.0,236.8,-236.8,4.22,0.08,-0.08,1.7,0.06,-0.06
697,45.08847,39.068266,93.001,0.101,-0.101,-71.02,0.078,-0.078,2458794.89641,0.002295,-0.002295,5.6318074,0.0012074,-0.0012074,3.4553092,1186.1481873,4.8217692,1.5592829,-1.5592829,5669.9,133.9,-133.9,4.16,0.08,-0.08,1.38826,0.0715829,-0.0715829
698,45.598372,43.183802,10.679,0.074,-0.074,-11.741,0.067,-0.067,2458792.29644,0.00617,-0.00617,2.06313,0.00099,-0.00099,2.157,600.0,11.9118,0.988067,-0.988067,6716.5,99.8,-99.8,3.24,0.09,-0.09,4.77,0.21,-0.21
699,56.143332,41.064351,2.194,0.104,-0.104,-4.724,0.066,-0.066,2458792.1989,0.00408,-0.00408,1.51233,0.00057,-0.00057,2.59,640.0,11.1245,0.819877,-0.819877,9447.0,218.6,-218.6,3.54,0.08,-0.08,4.35,0.24,-0.24
700,50.808098,46.682113,15.52,0.071,-0.071,-16.13,0.063,-0.063,2460662.169629,0.000912,-0.000912,1.7498117,1.1e-06,-1.1e-06,1.641,2549.0,8.13315,0.79861,-0.79861,6222.3,147.0,-147.0,4.15,0.11,-0.11,1.53,0.15,-0.15
701,56.222542,45.507188,-0.869,0.123,-0.123,-0.576,0.086,-0.086,2459928.934925,0.003095,-0.003095,1.9734615,0.0007,-0.0007,3.69,1295.0,16.6678,3.93183,-3.93183,7962.9,130.5,-130.5,3.6,0.1,-0.1,3.62,0.23,-0.23
702,44.401798,40.016703,-35.041,0.088,-0.088,-13.655,0.082,-0.082,2458792.46525,0.00272,-0.00272,0.73772,0.00018,-0.00018,1.057,980.0,4.68288,0.332822,-0.332822,6001.0,133.4,-133.4,4.14,0.08,-0.08,1.49,0.07,-0.07
703,28.660315,37.005042,-16.028,0.098,-0.098,-19.231,0.094,-0.094,2459908.034555,0.000807,-0.000807,1.1020719,2.6e-06,-2.6e-06,0.864,580.0,4.33066,0.301666,-0.301666,6011.0,194.8,-194.8,4.04,0.08,-0.08,1.73,0.08,-0.08
704,36.712738,37.550444,-0.976,0.118,-0.118,-8.977,0.105,-0.105,2459883.198788,0.000208,-0.000208,1.2198382,1.67e-05,-1.67e-05,2.8341804,12160.1096043,18.2179311,0.6672307,-0.6672307,7398.5,157.7,-157.7,4.25,0.08,-0.08,1.60242,0.0582111,-0.0582111
705,337.500827,-31.924356,28.377,0.077,-0.077,-27.285,0.059,-0.059,2458327.37627,0.00284,-0.00284,4.608,0.001,-0.001,3.383,3213.22,7.99698,0.539026,-0.539026,5935.0,141.5,-141.5,4.29,0.65,-0.65,1.28,0.06,-0.06
706,34.555963,38.478824,7.486,0.165,-0.165,-15.684,0.215,-0.215,2459909.805131,0.00071,-0.00071,0.361112,5e-07,-5e-07,0.756,710.0,6.69136,0.509829,-0.509829,6056.9,236.7,-236.7,3.99,0.1,-0.1,1.95,0.15,-0.15
707,38.361569,41.013432,21.708,0.095,-0.095,-0.874,0.09,-0.09,2458793.27728,0.00127,-0.00127,5.33155,0.00052,-0.00052,6.191,4220.0,14.6101,0.793698,-0.793698,5917.0,125.8,-125.8,3.78,0.08,-0.08,2.22,0.12,-0.12
708,37.13241,40.891254,18.147,0.083,-0.083,-24.997,0.076,-0.076,2458792.50412,0.01002,-0.01002,6.15952,0.00486,-0.00486,3.834,1230.0,3.90515,0.327005,-0.327005,6175.9,111.3,-111.3,4.44,0.08,-0.08,1.09,0.05,-0.05
709,38.308075,30.360453,-13.885,0.093,-0.093,-10.911,0.083,-0.083,2460630.419608,0.00046,-0.00046,4.7321735,2.1e-06,-2.1e-06,2.589,8121.0,14.269,0.652933,-0.652933,6739.0,107.5,-107.5,4.21,0.08,-0.08,1.56,0.07,-0.07
710,34.195855,29.570473,6.464,0.093,-0.093,-5.574,0.089,-0.089,2458793.39828,0.00388,-0.00388,3.46608,0.00112,-0.00112,4.403,1620.0,20.8363,7.04558,-7.04558,7249.8,123.1,-123.1,3.69,0.08,-0.08,3.02,0.13,-0.13
711,54.48089,33.079897,-40.365,0.106,-0.106,8.767,0.062,-0.062,2459896.132645,0.000841,-0.000841,8.7094632,1.45e-05,-1.45e-05,3.027,4510.0,20.9625,5.3577,-5.3577,5597.0,146.5,-146.5,4.03,0.08,-0.08,1.59,0.08,-0.08
712,56.660282,27.471523,-1.071,0.1,-0.1,-20.686,0.081,-0.081,2460228.527139,0.001291,-0.001291,4.7126743,7.3e-06,-7.3e-06,1.061,1941.0,6.97602,0.153561,-0.153561,5626.5,213.9,-213.9,,,,1.55,0.01,-0.01
713,56.814344,30.149498,3.816,0.099,-0.099,-3.391,0.058,-0.058,2459471.339568,0.001702,-0.001702,1.0357235,5.5e-06,-5.5e-06,1.366,480.0,15.828,,,4963.0,122.0,-122.0,,,,7.83,,
714,50.80115,33.078133,109.242,0.111,-0.111,-58.264,0.096,-0.096,2460632.178917,0.000617,-0.000617,2.4727425,8e-06,-8e-06,2.341,2929.0,23.6289,6.70968,-6.70968,6057.7,67.1,-67.1,3.84,0.08,-0.08,2.13,0.09,-0.09
715,288.675423,60.670948,-2.93,0.053,-0.053,-19.382,0.061,-0.061,2458692.73536,0.01036,-0.01036,13.3118,0.00203,-0.00203,4.492,750.0,2.67981,0.201427,-0.201427,6011.0,123.1,-123.1,4.5,0.08,-0.08,0.98,0.04,-0.04
716,46.686553,-82.316371,14.9,2.9,-2.9,4.7,2.8,-2.8,2459388.787312,0.001154,-0.001154,2.7684331,5.5e-06,-5.5e-06,4.223,3234.0971112,4.61938,,,5388.0,,,,,,0.98,,
717,263.543417,61.121472,3.627,0.041,-0.041,42.121,0.048,-0.048,2460556.667508,0.00193,-0.00193,2.5287981,4.1e-06,-4.1e-06,1.286,387.0,2.29951,0.130737,-0.130737,5740.2,119.6,-119.6,4.3,0.08,-0.08,1.19,0.06,-0.06
718,325.201645,84.333761,345.178,0.067,-0.067,63.044,0.07,-0.07,2460643.486453,0.000798,-0.000798,16.2016817,1.28e-05,-1.28e-05,2.792,885.0,2.38101,0.166184,-0.166184,5071.0,141.3,-141.3,4.58,0.09,-0.09,0.78,0.05,-0.05
719,277.478075,85.233321,-15.354,0.038,-0.038,24.461,0.054,-0.054,2460334.805905,0.000615,-0.000615,2.8641388,3.2e-06,-3.2e-06,2.417,9597.0,15.5276,0.732644,-0.732644,6082.0,137.7,-137.7,4.13,0.08,-0.08,1.53,0.07,-0.07
720,356.318574,62.142699,15.96,0.054,-0.054,0.67,0.045,-0.045,2458979.490719,0.007091,-0.007091,5.2469991,0.0002597,-0.0002597,3.45,1180.0,5.46087,0.343567,-0.343567,6651.0,139.9,-139.9,4.27,0.09,-0.09,1.44,0.06,-0.06
721,349.796329,75.017864,-5.462,0.045,-0.045,-18.639,0.044,-0.044,2460479.137922,0.001553,-0.001553,0.7438074,1.1e-06,-1.1e-06,1.377,633.0,9.77911,,,5182.0,122.0,-122.0,,,,4.04,,
722,351.174718,77.627113,12.588,0.054,-0.054,2.736,0.047,-0.047,2460473.279498,0.000144,-0.000144,3.9401791,8e-07,-8e-07,1.991,13317.0,25.3897,2.96422,-2.96422,7170.0,213.8,-213.8,4.31,0.08,-0.08,1.51,0.05,-0.05
723,323.87017,68.987307,-2.787,0.058,-0.058,-13.286,0.049,-0.049,2460449.28819,0.001072,-0.001072,1.3433022,1.4e-06,-1.4e-06,0.662,1052.0,4.72169,0.266822,-0.266822,6713.0,189.7,-189.7,4.27,0.09,-0.09,1.45,0.06,-0.06
724,325.32505,68.807202,51.799,0.044,-0.044,29.15,0.044,-0.044,2460420.948154,0.000926,-0.000926,1.4013505,1.3e-06,-1.3e-06,1.562,1532.0,3.7143,0.233363,-0.233363,5521.0,182.2,-182.2,4.48,0.08,-0.08,0.94,0.05,-0.05
725,340.909648,69.091928,11.937,0.055,-0.055,2.525,0.049,-0.049,2458765.05965,0.0045,-0.0045,2.1679,0.00031,-0.00031,1.39,560.0,5.32848,0.574709,-0.574709,10596.0,671.7,-671.7,4.27,0.09,-0.09,2.0,0.1,-0.1
726,342.443925,68.251071,68.76,0.048,-0.048,3.244,0.044,-0.044,2460447.12743,0.002291,-0.002291,2.3866952,3.3e-06,-3.3e-06,2.654,586.0,9.72386,,,5017.0,122.0,-122.0,,,,4.73,,
727,317.639908,-23.305817,50.863,0.096,-0.096,-19.94,0.061,-0.061,2459078.393053,0.000395,-0.000395,7.764691,6.8e-06,-6.8e-06,3.185,24530.0,15.6068,0.898621,-0.898621,5404.7,43.0,-43.0,4.4,2.0,-2.0,0.99,0.06,-0.06
728,358.213636,61.36026,12.29,0.04,-0.04,-14.458,0.032,-0.032,2460422.2511,0.00544,-0.00544,1.5982014,8.1e-06,-8.1e-06,2.254,296.0,2.28827,0.190752,-0.190752,6594.0,142.3,-142.3,4.23,0.09,-0.09,1.49,0.07,-0.07
729,309.348824,70.954088,10.531,0.071,-0.071,-20.418,0.067,-0.067,2459659.579362,0.035463,-0.035463,6.453624,0.0002925,-0.0002925,3.582,200.0,1.35756,0.123577,-0.123577,7257.0,418.7,-418.7,4.64,0.11,-0.11,1.02,0.04,-0.04
730,318.049804,68.05247,54.237,0.038,-0.038,29.051,0.044,-0.044,2459880.690181,0.002397,-0.002397,1.7126115,7.6e-06,-7.6e-06,3.128,340.0,2.01928,0.114591,-0.114591,5932.2,71.4,-71.4,4.48,0.08,-0.08,1.0,0.05,-0.05
731,5.420651,77.880071,17.7,1.7,-1.7,10.0,1.8,-1.8,2460311.882875,0.000421,-0.000421,0.7522775,4e-07,-4e-07,1.073,1301.0,6.75509,,,7325.2,111.9,-111.9,,,,1.77,,
732,3.021798,66.650523,19.05,0.046,-0.046,-8.532,0.045,-0.045,2460630.611572,0.003491,-0.003491,5.8089284,1.74e-05,-1.74e-05,5.137,1111.0,3.79308,0.217623,-0.217623,6406.0,179.8,-179.8,4.34,0.09,-0.09,1.27,0.06,-0.06
733,359.741171,61.554089,37.502,0.052,-0.052,-13.408,0.071,-0.071,2458765.53404,0.00394,-0.00394,1.49446,0.00023,-0.00023,2.114,890.0,4.21366,0.272462,-0.272462,6587.0,163.9,-163.9,4.27,0.09,-0.09,1.43,0.06,-0.06
734,279.262473,40.018691,8.779,0.044,-0.044,0.25,0.043,-0.043,2459391.184996,0.001266,-0.001266,3.3326189,2.8e-06,-2.8e-06,3.5620066,8310.5066162,15.6399082,0.8105998,-0.8105998,5768.2,140.0,-140.0,4.0,0.07,-0.07,1.6948299,0.0842764,-0.0842764
735,274.701253,45.172219,32.58,0.04,-0.04,47.14,0.043,-0.043,2459393.375248,0.000443,-0.000443,5.0172146,1.9e-06,-1.9e-06,3.7363301,14236.9594003,13.5478019,0.618605,-0.618605,5930.0,435.4,-435.4,4.4,0.08,-0.08,1.10013,0.0500402,-0.0500402
736,291.162386,55.473027,6.141,0.039,-0.039,-27.969,0.041,-0.041,2459825.459527,0.000475,-0.000475,2.1436364,7e-07,-7e-07,3.1539349,9203.7552743,18.0537588,0.9524189,-0.9524189,6148.0,140.8,-140.8,4.01,0.08,-0.08,1.77061,0.0931859,-0.0931859
737,224.872859,46.9601,5.323,0.038,-0.038,-7.851,0.047,-0.047,2459686.204782,0.000712,-0.000712,4.5421594,4.8e-06,-4.8e-06,4.294,9760.0,17.3816,0.944499,-0.944499,5939.3,133.1,-133.1,4.0,0.08,-0.08,1.73,0.09,-0.09
738,79.768253,-71.895527,7.14,0.067,-0.067,16.374,0.078,-0.078,2458544.670293,0.0001,-0.0001,4.2311173,6e-07,-6e-07,4.3531635,7261.2759361,14.6260711,0.6878666,-0.6878666,6671.0,130.6,-130.6,4.14,0.09,-0.09,1.6640199,0.0781055,-0.0781055
739,352.016676,75.552607,-5.247,0.048,-0.048,-34.379,0.039,-0.039,2460654.567185,0.001997,-0.001997,12.0557353,2.24e-05,-2.24e-05,1.959,807.0,2.39173,0.147246,-0.147246,5504.0,129.9,-129.9,4.58,0.08,-0.08,0.83,0.04,-0.04
740,50.916451,25.047935,19.764,0.085,-0.085,-31.774,0.057,-0.057,2458795.511502,0.002333,-0.002333,15.2521892,0.0016144,-0.0016144,1.3463514,871.2527446,2.8346585,7.237937,-7.237937,5473.0,148.926,-148.926,4.46488,0.0803515,-0.0803515,0.949022,0.0504498,-0.0504498
741,42.155188,62.18926,112.945,0.128,-0.128,-104.348,0.161,-0.161,2458797.344998,0.004051,-0.004051,8.2491871,0.0031995,-0.0031995,4.9807847,117724.0282614,8.0476984,35.753082,-35.753082,2990.0,158.0,-158.0,5.13581,0.0381304,-0.0381304,0.165066,0.0050239,-0.0050239
742,266.767331,57.226662,135.163,0.06,-0.06,441.578,0.062,-0.062,2458798.104217,0.004239,-0.004239,12.1582804,0.005805,-0.005805,2.1406837,3430.7762638,1.9160277,1.0555835,-1.0555835,3429.0,157.0,-157.0,4.90092,0.003213,-0.003213,0.3232,0.0095431,-0.0095431
743,56.39061,37.11228,81.643,0.081,-0.081,13.486,0.058,-0.058,2458791.515001,0.001337,-0.001337,0.98933,0.0001055,-0.0001055,1.0357615,1519.669587,1.8303854,1.7299397,-1.7299397,3455.0,157.0,-157.0,4.76798,0.0065403,-0.0065403,0.465258,0.0136292,-0.0136292
744,246.624072,66.144224,-48.099,0.056,-0.056,141.604,0.061,-0.061,2458736.130762,0.000502,-0.000502,34.9270483,0.0001295,-0.0001295,2.7546907,110264.9392094,18.8285063,15.250235,-15.250235,3496.0,63.0,-63.0,4.9,,,0.389199,0.0116133,-0.0116133
745,44.292951,33.312657,23.799,0.24,-0.24,-7.395,0.214,-0.214,2459882.483425,0.000292,-0.000292,1.7729239,6e-07,-6e-07,1.8255671,26694.3797428,14.9468862,1.8219693,-1.8219693,4769.0,128.627,-128.627,4.64845,0.0974705,-0.0974705,0.687841,0.0515126,-0.0515126
746,37.893241,34.368925,-3.814,0.091,-0.091,2.129,0.081,-0.081,2459885.666366,0.000543,-0.000543,4.076684,1.9e-06,-1.9e-06,4.4132181,10459.727229,17.5223182,0.7767696,-0.7767696,6531.44,109.703,-109.703,4.13711,0.0874493,-0.0874493,1.64302,0.0721885,-0.0721885
747,15.321545,55.69801,-28.063,0.034,-0.034,14.603,0.038,-0.038,2459908.44105,0.000682,-0.000682,0.9150623,8.9e-06,-8.9e-06,0.6662728,4304.9322224,5.386904,0.3441965,-0.3441965,3810.0,157.0,-157.0,4.56875,0.0122909,-0.0122909,0.701237,0.0205528,-0.0205528
748,35.807322,56.570014,20.893,0.046,-0.046,-34.883,0.056,-0.056,2458791.468047,0.002783,-0.002783,0.901465,0.0001916,-0.0001916,2.5562155,3156.5658264,3.4348127,0.9978432,-0.9978432,3896.0,157.0,-157.0,4.64192,0.0112232,-0.0112232,0.611023,0.0183221,-0.0183221
749,320.054292,-51.309972,18.03,0.053,-0.053,-14.704,0.064,-0.064,2458328.33733,0.00377,-0.00377,7.31898,0.00224,-0.00224,3.771,3809.3,8.79673,0.51237,-0.51237,5926.0,79.5,-79.5,4.27,2.01,-2.01,1.3,0.03,-0.03
750,44.338874,76.551405,691.036,0.051,-0.051,-399.685,0.052,-0.052,2459767.373106,0.001241,-0.001241,1.9495403,3.2e-06,-3.2e-06,0.8060618,2089.2444115,1.3929217,0.0707066,-0.0707066,3414.0,157.0,-157.0,4.97292,0.0116277,-0.0116277,0.260187,0.0078434,-0.0078434
751,40.245588,42.871248,2.118,0.25,-0.25,-6.461,0.238,-0.238,2459906.863602,0.000875,-0.000875,1.8646725,3.3e-06,-3.3e-06,1.028,570.0,12.8352,2.0753,-2.0753,9898.0,151.436,-151.436,3.77846,0.143563,-0.143563,3.4,0.52,-0.52
752,288.049519,63.657061,6.087,0.057,-0.057,22.075,0.049,-0.049,2459747.914171,0.000983,-0.000983,37.4590076,5.53e-05,-5.53e-05,2.863,5850.0,20.3559,5.64696,-5.64696,5730.0,122.969,-122.969,4.09817,0.0779368,-0.0779368,1.5,0.07,-0.07
753,272.264241,53.217729,-50.733,0.051,-0.051,22.153,0.046,-0.046,2459815.953155,0.000857,-0.000857,20.0795217,1.47e-05,-1.47e-05,1.2186554,1065.5355707,2.7170462,0.5521061,-0.5521061,4763.0,130.968,-130.968,4.54306,0.0944384,-0.0944384,0.777584,0.0571432,-0.0571432
754,39.006522,25.588461,4.7,2.1,-2.1,-17.0,2.1,-2.1,2459521.618633,0.001088,-0.001088,1.8497201,8.8e-06,-8.8e-06,1.757,5750.0,11.2477,,,6019.0,,,4.438,,,1.24,,
755,32.294112,40.401942,20.364,0.071,-0.071,-14.744,0.081,-0.081,2458791.425546,0.000115,-0.000115,2.1721416,1.94e-05,-1.94e-05,2.7480823,17864.5520776,18.0850347,0.8086398,-0.8086398,6198.0,125.762,-125.762,4.27912,0.0816488,-0.0816488,1.30937,0.0584171,-0.0584171
756,312.32708,70.796604,33.323,0.049,-0.049,58.22,0.056,-0.056,2458794.103356,0.001882,-0.001882,3.623909,0.0027476,-0.0027476,2.6568012,26979.8210456,6.9347137,0.4686077,-0.4686077,3514.0,157.0,-157.0,4.81377,0.0042378,-0.0042378,0.414101,0.0123306,-0.0123306
757,207.874218,84.071615,-14.658,0.052,-0.052,8.105,0.052,-0.052,2460334.944097,0.003743,-0.003743,6.9744232,2.44e-05,-2.44e-05,2.124,9189.0,37.9891,12.0492,-12.0492,5821.7,96.2,-96.2,3.97,0.08,-0.08,1.86,0.09,-0.09
758,45.401179,69.229924,16.325,0.036,-0.036,5.432,0.05,-0.05,2460467.880926,0.002017,-0.002017,7.3315684,1.4e-05,-1.4e-05,1.287,893.0,2.77433,0.240607,-0.240607,4871.6,52.4,-52.4,4.48,0.09,-0.09,0.84,0.06,-0.06
759,85.66321,35.185708,-2.544,0.081,-0.081,-20.51,0.062,-0.062,2460310.718475,0.00044,-0.00044,3.4557863,1.5e-06,-1.5e-06,2.164,6423.0,16.0772,0.62301,-0.62301,8170.0,258.8,-258.8,4.24,0.08,-0.08,1.78,0.06,-0.06
760,88.886226,-57.290745,2.812,0.056,-0.056,-39.619,0.049,-0.049,2460746.619767,0.000362,-0.000362,7.757643,1.8e-06,-1.8e-06,2.8561356,7336.6908822,12.7936991,0.0707611,-0.0707611,6038.0,54.0,-54.0,3.96,0.11,-0.11,1.91151,,
761,76.851285,36.275085,3.558,0.076,-0.076,-0.776,0.047,-0.047,2458822.09874,0.00422,-0.00422,9.1505,0.0034,-0.0034,2.986,1370.0,11.1497,0.696148,-0.696148,7719.0,139.9,-139.9,3.74,0.08,-0.08,3.02,0.11,-0.11
762,94.792955,73.827567,-16.643,0.055,-0.055,-22.593,0.111,-0.111,2460474.181987,0.000102,-0.000102,3.7649949,4e-07,-4e-07,2.642,14735.0,17.8182,0.731822,-0.731822,6724.0,164.0,-164.0,4.29,0.09,-0.09,1.42,0.06,-0.06
763,188.3547,84.678957,-124.769,0.039,-0.039,-43.92,0.036,-0.036,2458870.507719,0.000464,-0.000464,0.6664948,1.6e-06,-1.6e-06,1.38,260.0,3.217,0.21665,-0.21665,5329.0,131.1,-131.1,3.8,0.08,-0.08,1.99,0.11,-0.11
764,72.031822,39.966936,1.4,1.5,-1.5,-7.0,1.5,-1.5,2460658.881015,0.000617,-0.000617,10.9568722,8.2e-06,-8.2e-06,3.469,4643.0,21.7036,7.09833,-7.09833,7106.5,152.6,-152.6,,,,2.5,0.78,-0.78
765,287.666559,66.768082,5.504,0.218,-0.218,-18.433,0.251,-0.251,2460556.910025,0.002392,-0.002392,1.8347892,3.8e-06,-3.8e-06,2.414,242.0,,,,5286.9,723.2,-723.2,,,,,,
766,61.172234,52.256992,5.89,0.071,-0.071,-16.735,0.048,-0.048,2460662.313228,0.003489,-0.003489,3.2786617,9.5e-06,-9.5e-06,2.631,1101.0,3.61232,0.239387,-0.239387,5411.0,153.9,-153.9,4.29,0.09,-0.09,1.15,0.06,-0.06
767,63.230018,53.68705,-2.732,0.084,-0.084,-31.536,0.07,-0.07,2459935.313412,0.000788,-0.000788,1112.7562924,3.2e-05,-3.2e-05,9.386,6669.0,20.062,3.15545,-3.15545,6324.0,127.6,-127.6,4.34,0.09,-0.09,1.26,0.06,-0.06
